DocumentDate,SalePrice,PropertyID,PropertyType,ym,zhvi_px,zhvi_idx,AdjSalePrice,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,ZipCode,NewConstruction
2007-09-07,309900,2113700020,Single Family,2007-09-01,433500,0.99609375,311115.0,1,3800,990,200,1.0,3,6,1922,0,0,86000,137000,98106,False
2010-04-27,254000,2113700025,Single Family,2010-04-01,349100,0.802159926470588,316645.0,1,3840,1130,0,1.5,2,7,1953,0,0,86000,166000,98106,False
2006-10-11,338400,2113700060,Single Family,2006-10-01,418300,0.961167279411765,352072.0,1,3904,2350,0,2.5,4,8,1999,0,0,86000,241000,98106,False
2007-03-16,449900,2113700060,Single Family,2007-03-01,429600,0.987132352941177,455765.0,1,3904,2350,0,2.5,4,8,1999,0,0,86000,241000,98106,False
2006-07-24,305000,2113700215,Single Family,2006-07-01,407700,0.936810661764706,325573.0,1,6000,950,0,1.0,3,7,1954,0,0,103000,167000,98106,False
2006-07-11,285000,2113700365,Single Family,2006-07-01,407700,0.936810661764706,304224.0,1,8482,1870,120,1.0,3,7,1955,0,0,108000,127000,98106,False
2007-12-05,262500,2113700460,Single Family,2007-12-01,425200,0.977022058823529,268674.0,1,6000,1330,0,1.0,3,7,1953,0,0,103000,162000,98106,False
2013-03-29,273000,2113700510,Single Family,2013-03-01,351600,0.807904411764706,337911.0,1,4000,1170,450,1.75,3,6,1943,0,0,89000,165000,98106,False
2007-08-14,329900,2113700515,Single Family,2007-08-01,434600,0.998621323529412,330355.0,1,4000,720,0,1.0,2,6,1943,0,0,89000,124000,98106,False
2006-05-01,360000,2113700525,Single Family,2006-05-01,400600,0.920496323529412,391093.0,1,7000,1340,500,2.0,4,6,1949,0,0,108000,189000,98106,False
2009-10-28,328000,2113700525,Single Family,2009-10-01,351200,0.806985294117647,406451.0,1,7000,1340,500,2.0,4,6,1949,0,0,108000,189000,98106,False
2008-08-28,410000,2113700625,Single Family,2008-08-01,397900,0.914292279411765,448434.0,1,4200,2000,810,2.25,3,7,1958,0,0,89000,194000,98106,False
2006-11-01,360000,2113700675,Single Family,2006-11-01,421200,0.967830882352941,371966.0,1,3650,1590,600,1.75,3,6,1941,0,0,86000,201000,98106,False
2009-04-06,290000,2113700676,Single Family,2009-04-01,365000,0.838694852941177,345775.0,1,3650,1280,500,1.75,3,6,1941,0,0,86000,188000,98106,False
2007-05-01,349950,2113700815,Single Family,2007-05-01,432100,0.992876838235294,352461.0,1,4600,990,300,2.0,3,6,1942,0,0,91000,121000,98106,False
2006-04-28,355000,2113700880,Single Family,2006-04-01,396500,0.911075367647059,389649.0,1,8480,2090,1000,1.75,4,7,1962,0,0,108000,220000,98106,False
2007-10-11,370000,2113701130,Single Family,2007-10-01,431300,0.991038602941177,373346.0,1,4478,1730,690,2.25,3,7,1965,0,0,89000,230000,98106,False
2006-07-12,385500,2113701195,Single Family,2006-07-01,407700,0.936810661764706,411503.0,1,4501,1510,0,2.0,4,7,1943,0,0,91000,262000,98106,False
2008-11-17,250000,2113701200,Single Family,2008-11-01,385800,0.886488970588235,282011.0,1,4640,670,0,1.0,2,6,1943,0,0,91000,117000,98106,False
2007-06-15,298950,2114300030,Single Family,2007-06-01,433200,0.995404411764706,300330.0,1,6000,750,0,1.0,2,6,1947,1996,1,105000,123000,98106,False
2008-10-21,370000,2114300040,Single Family,2008-10-01,390600,0.897518382352941,412248.0,1,7423,1810,760,2.0,4,7,1966,0,1,106000,197000,98106,False
2006-09-07,436000,2114300220,Single Family,2006-09-01,414800,0.953125,457443.0,1,6780,1840,0,2.25,3,8,2001,0,2,91000,312000,98106,False
2010-10-11,300000,2114300250,Single Family,2010-10-01,334700,0.769071691176471,390081.0,1,7320,2030,830,3.0,5,7,2001,0,2,92000,228000,98106,False
2012-06-13,179950,2114700115,Single Family,2012-06-01,322000,0.739889705882353,243212.0,1,4120,1970,740,2.5,3,6,1927,0,1,159000,97000,98106,False
2006-10-10,344900,2114700135,Townhouse,2006-10-01,418300,0.961167279411765,358835.0,1,2188,1470,160,1.75,3,8,2005,0,1,78000,201000,98106,False
2014-01-15,213000,2114700384,Townhouse,2014-01-01,387900,0.891314338235294,238973.0,1,2217,1020,300,2.25,3,7,2004,0,1,85000,122000,98106,False
2006-02-22,310000,2114700385,Multiplex,2006-02-01,387600,0.890625,348070.0,3,4000,1800,0,3.0,4,7,1922,0,2,259000,199000,98106,False
2006-03-21,287000,2114700760,Townhouse,2006-03-01,392100,0.900965073529412,318547.0,1,1224,1620,290,2.5,3,8,2008,0,1,68000,205000,98106,False
2010-04-16,245000,2114700762,Townhouse,2010-04-01,349100,0.802159926470588,305425.0,1,1207,1530,350,2.5,2,8,2008,0,0,71000,199000,98106,False
2006-03-22,199995,2114700763,Townhouse,2006-03-01,392100,0.900965073529412,221979.0,1,890,980,220,1.5,2,7,2002,0,0,62000,126000,98106,False
2009-09-16,285000,2114700764,Townhouse,2009-09-01,351800,0.808363970588235,352564.0,1,1651,1530,350,2.5,3,8,2008,0,0,71000,202000,98106,True
2009-07-23,285000,2114700765,Townhouse,2009-07-01,354400,0.814338235294118,349977.0,1,1850,1460,280,2.5,2,8,2008,0,0,71000,198000,98106,True
2007-11-07,259000,2114700766,Townhouse,2007-11-01,428400,0.984375,263111.0,1,1187,1100,220,1.5,2,7,2002,0,0,71000,128000,98106,False
2006-01-09,295000,2115200020,Single Family,2006-01-01,383200,0.880514705882353,335031.0,1,8428,1590,770,1.75,3,6,1940,0,0,113000,195000,98106,True
2008-06-03,319995,2115200020,Single Family,2008-06-01,403200,0.926470588235294,345391.0,1,8428,1590,770,1.75,3,6,1940,0,0,113000,195000,98106,False
2012-09-20,110000,2115200075,Single Family,2012-09-01,329600,0.757352941176471,145243.0,1,13448,1600,720,1.75,3,6,1916,0,0,108000,80000,98106,False
2009-11-11,354000,2115200125,Single Family,2009-11-01,350900,0.806295955882353,439045.0,1,7135,2100,1050,1.75,4,7,1955,0,0,135000,225000,98106,False
2008-04-21,462000,2115200160,Single Family,2008-04-01,411700,0.946001838235294,488371.0,1,3784,2340,0,2.5,4,8,2008,0,0,110000,357000,98106,True
2006-12-19,550000,2115200165,Single Family,2006-12-01,423400,0.972886029411765,565328.0,1,10517,2060,0,1.75,4,8,1915,0,0,124000,302000,98106,False
2008-04-28,399000,2115200165,Single Family,2008-04-01,411700,0.946001838235294,421775.0,1,10517,2060,0,1.75,4,8,1915,0,0,124000,302000,98106,False
2006-06-15,310000,2115510030,Single Family,2006-06-01,404400,0.929227941176471,333610.0,1,7210,1930,850,1.75,4,8,1981,0,0,70000,161000,98023,False
2012-08-29,209000,2115510460,Single Family,2012-08-01,327500,0.752527573529412,277731.0,1,8820,1580,480,2.25,3,8,1985,0,0,70000,177000,98023,False
2007-09-05,350000,2115510470,Single Family,2007-09-01,433500,0.99609375,351373.0,1,10400,1960,740,2.25,4,8,1985,0,0,70000,196000,98023,False
2010-05-19,273000,2115720270,Single Family,2010-05-01,347800,0.799172794117647,341603.0,1,5000,1540,0,2.0,2,8,1986,0,0,103000,140000,98023,False
2009-04-28,257500,2115720440,Single Family,2009-04-01,365000,0.838694852941177,307025.0,1,5900,1660,0,2.5,3,8,1986,0,0,103000,148000,98023,False
2007-01-17,437000,2117700085,Single Family,2007-01-01,425600,0.977941176470588,446857.0,1,7560,1480,380,1.75,3,6,1920,1985,0,187000,239000,98117,False
2006-02-08,500000,2117700095,Single Family,2006-02-01,387600,0.890625,561404.0,1,7560,3740,1230,2.0,4,8,1928,2005,0,187000,432000,98117,False
2006-10-22,450000,2121000040,Single Family,2006-10-01,418300,0.961167279411765,468181.0,1,10464,2310,0,1.75,4,7,1979,0,1,203000,217000,98034,False
2007-08-08,425000,2121000130,Single Family,2007-08-01,434600,0.998621323529412,425587.0,1,10464,2440,900,3.0,5,7,1950,0,0,213000,227000,98034,False
2006-01-12,284000,2121000210,Single Family,2006-01-01,383200,0.880514705882353,322539.0,1,11420,1730,0,1.5,3,7,1950,0,0,213000,189000,98034,False
2010-09-27,268000,2121000250,Single Family,2010-09-01,337200,0.774816176470588,345888.0,1,10464,1060,0,1.5,3,7,1973,0,1,203000,137000,98034,False
2008-06-02,451000,2121000300,Single Family,2008-06-01,403200,0.926470588235294,486794.0,1,11670,2430,1100,3.0,4,7,1978,0,0,213000,263000,98034,False
2007-06-22,270000,2121059070,Single Family,2007-06-01,433200,0.995404411764706,271247.0,1,12196,1620,0,1.5,4,7,1933,1991,0,73000,117000,98092,False
2006-08-23,236000,2122049070,Single Family,2006-08-01,411100,0.944623161764706,249835.0,1,9825,920,0,1.0,2,5,1925,0,0,75000,89000,98198,False
2006-04-19,265000,2122049126,Single Family,2006-04-01,396500,0.911075367647059,290865.0,1,11830,1630,700,2.0,2,6,1943,0,0,75000,129000,98198,False
2006-01-12,227500,2122049138,Single Family,2006-01-01,383200,0.880514705882353,258372.0,1,9926,1060,0,1.75,4,7,1975,0,0,75000,140000,98032,False
2010-03-29,245000,2122059014,Single Family,2010-03-01,350300,0.804917279411765,304379.0,1,12048,1700,0,2.0,4,7,1990,0,0,132000,132000,98030,False
2006-03-23,400000,2122059075,Single Family,2006-03-01,392100,0.900965073529412,443968.0,1,17261,1920,300,2.0,3,7,1963,0,0,145000,146000,98030,False
2007-04-24,547500,2122059150,Single Family,2007-04-01,430900,0.990119485294118,552964.0,1,21408,3640,840,2.25,4,8,1976,0,0,155000,271000,98030,False
2007-04-24,325000,2122059160,Single Family,2007-04-01,430900,0.990119485294118,328243.0,1,16788,2190,810,1.75,5,8,1978,0,0,142000,139000,98030,False
2007-06-06,399950,2122059198,Single Family,2007-06-01,433200,0.995404411764706,401796.0,1,6000,2370,0,2.5,4,8,2001,0,0,128000,163000,98030,False
2007-02-27,459950,2122059206,Single Family,2007-02-01,427800,0.982996323529412,467906.0,1,5710,3001,0,2.5,5,8,2006,0,1,121000,228000,98042,False
2006-03-20,385000,2122059233,Single Family,2006-03-01,392100,0.900965073529412,427320.0,1,7105,2217,0,2.5,3,7,2006,0,0,128000,166000,98030,True
2006-03-29,415000,2122059234,Single Family,2006-03-01,392100,0.900965073529412,460617.0,1,10130,2506,0,2.5,4,7,2006,0,0,128000,183000,98030,True
2006-06-06,415000,2122059235,Single Family,2006-06-01,404400,0.929227941176471,446607.0,1,8556,2506,0,2.5,4,7,2006,0,0,128000,183000,98031,True
2006-04-05,410000,2122059236,Single Family,2006-04-01,396500,0.911075367647059,450018.0,1,6232,2506,0,2.5,4,7,2006,0,0,128000,150000,98030,True
2006-02-22,390000,2122059237,Single Family,2006-02-01,387600,0.890625,437895.0,1,6224,2217,0,2.5,4,7,2006,0,0,128000,166000,98030,True
2006-03-07,396000,2122059238,Single Family,2006-03-01,392100,0.900965073529412,439529.0,1,7765,2217,0,2.5,4,7,2006,0,0,128000,168000,98030,True
2012-02-10,265000,2122700045,Single Family,2012-02-01,312300,0.717601102941177,369286.0,1,14555,1630,0,1.5,1,7,1917,2009,1,102000,181000,98118,False
2006-06-14,325000,2122700120,Single Family,2006-06-01,404400,0.929227941176471,349753.0,1,8163,2230,1000,1.0,3,7,1966,0,1,89000,165000,98118,False
2007-10-10,765000,2123039003,Single Family,2007-10-01,431300,0.991038602941177,771917.0,1,10632,1520,730,1.0,2,7,1977,0,0,275000,126000,98070,False
2012-01-09,250000,2123049189,Single Family,2012-01-01,311600,0.715992647058823,349166.0,1,18200,1970,840,2.0,5,7,1962,0,0,119000,196000,98168,False
2006-05-23,298000,2123049371,Single Family,2006-05-01,400600,0.920496323529412,323738.0,1,7519,1790,0,2.0,4,7,1960,0,0,88000,134000,98168,False
2014-07-17,150000,2123049420,Single Family,2014-07-01,402000,0.923713235294118,162388.0,1,9994,1900,780,1.5,3,7,1960,0,0,94000,129000,98168,False
2006-08-01,320000,2123049481,Single Family,2006-08-01,411100,0.944623161764706,338759.0,2,9300,1830,0,2.0,5,6,1909,0,0,94000,208000,98168,False
2015-01-20,170000,2123049498,Single Family,2015-01-01,415400,0.954503676470588,178103.0,1,10780,1370,0,1.75,3,7,1959,0,0,98000,114000,98168,False
2007-03-06,290500,2123049502,Single Family,2007-03-01,429600,0.987132352941177,294287.0,1,8505,1340,0,2.0,3,6,1931,0,0,91000,76000,98168,False
2006-04-20,350000,2123049542,Single Family,2006-04-01,396500,0.911075367647059,384161.0,1,10010,2040,940,2.25,5,7,1981,0,0,98000,159000,98168,False
2007-01-29,335000,2123049555,Single Family,2007-01-01,425600,0.977941176470588,342556.0,1,7490,1680,0,1.5,4,7,1963,0,0,88000,169000,98168,False
2007-03-28,290000,2123059036,Single Family,2007-03-01,429600,0.987132352941177,293780.0,1,9583,970,0,1.0,3,7,1947,2008,0,156000,182000,98058,False
2006-03-02,381500,2123059039,Single Family,2006-03-01,392100,0.900965073529412,423435.0,1,12632,1750,0,2.75,4,7,1950,2007,0,178000,260000,98058,False
2007-03-30,278000,2123700015,Townhouse,2007-03-01,429600,0.987132352941177,281624.0,1,1612,1470,490,2.5,4,7,2003,0,0,67000,190000,98118,True
2013-06-10,235000,2123700151,Single Family,2013-06-01,366100,0.841222426470588,279355.0,1,6000,1000,0,2.0,2,7,1952,1992,0,104000,171000,98118,False
2007-07-16,424950,2123700165,Single Family,2007-07-01,434200,0.997702205882353,425929.0,1,8640,1410,0,1.0,3,7,1923,0,0,115000,136000,98118,False
2009-12-03,311000,2123700165,Single Family,2009-12-01,350600,0.805606617647059,386044.0,1,8640,1410,0,1.0,3,7,1923,0,0,115000,136000,98118,False
2006-04-05,299000,2123700198,Multiplex,2006-04-01,396500,0.911075367647059,328184.0,2,7260,1820,400,2.0,4,7,1954,0,0,109000,192000,98118,False
2006-12-21,630500,2124069128,Single Family,2006-12-01,423400,0.972886029411765,648072.0,1,54014,2420,0,2.5,4,8,1988,0,0,399000,282000,98029,False
2007-09-07,1200000,2124079030,Single Family,2007-09-01,433500,0.99609375,1204706.0,1,676922,3640,0,2.5,4,10,1998,0,0,292000,878000,98024,False
2006-10-18,1050000,2125049024,Single Family,2006-10-01,418300,0.961167279411765,1092422.0,1,6280,2870,890,3.0,4,9,1905,2015,0,520000,763000,98112,False
2007-10-03,708950,2125049040,Single Family,2007-10-01,431300,0.991038602941177,715361.0,1,4280,2370,860,2.5,4,8,1904,0,0,462000,473000,98112,False
2010-09-17,863000,2125049040,Single Family,2010-09-01,337200,0.774816176470588,1113813.0,1,4280,2370,860,2.5,4,8,1904,0,0,462000,473000,98112,False
2007-06-18,1150000,2125049061,Single Family,2007-06-01,433200,0.995404411764706,1155309.0,1,8064,2970,0,3.25,6,9,1908,0,0,562000,694000,98112,False
2013-09-17,650000,2125049133,Single Family,2013-09-01,377500,0.867417279411765,749351.0,1,6500,1920,660,1.75,5,7,1951,0,1,370000,302000,98112,False
2008-02-11,1300000,2125049135,Single Family,2008-02-01,418400,0.961397058823529,1352199.0,1,7840,2860,500,1.5,4,10,1932,0,0,552000,796000,98112,False
2010-06-11,1750000,2125059054,Single Family,2010-06-01,345800,0.794577205882353,2202429.0,1,53578,3890,0,2.0,3,10,1977,0,1,837000,659000,98005,False
2009-06-26,2025000,2125059081,Single Family,2009-06-01,357100,0.820542279411765,2467880.0,1,60112,5830,0,4.5,4,12,2003,0,0,908000,1735000,98005,False
2006-05-15,897500,2125059123,Single Family,2006-05-01,400600,0.920496323529412,975017.0,1,44431,3950,1850,3.25,5,10,1969,0,0,677000,383000,98005,False
2009-09-18,900000,2125059161,Single Family,2009-09-01,351800,0.808363970588235,1113360.0,1,43560,3430,0,2.5,4,10,1979,0,1,884000,341000,98005,False
2008-05-20,1050000,2125059191,Single Family,2008-05-01,407400,0.936121323529412,1121649.0,1,50094,3410,0,2.75,3,10,1997,0,2,713000,348000,98004,False
2007-05-01,437500,2125400110,Single Family,2007-05-01,432100,0.992876838235294,440639.0,1,8310,1370,0,1.75,3,7,1984,0,0,220000,197000,98034,False
2010-10-22,254000,2125400160,Single Family,2010-10-01,334700,0.769071691176471,330268.0,1,13241,1340,0,1.75,3,7,1985,0,0,250000,144000,98034,False
2008-06-30,415000,2125400190,Single Family,2008-06-01,403200,0.926470588235294,447937.0,1,8262,1660,0,2.0,3,7,1982,0,0,200000,167000,98034,False
2007-09-07,480000,2125410210,Single Family,2007-09-01,433500,0.99609375,481882.0,1,6527,2160,580,2.25,3,7,1987,0,0,200000,272000,98034,False
2006-10-03,399950,2126049032,Single Family,2006-10-01,418300,0.961167279411765,416109.0,1,9417,1330,620,1.5,2,6,1936,0,0,202000,187000,98125,False
2011-08-03,317000,2126049032,Single Family,2011-08-01,312700,0.718520220588235,441185.0,1,9417,1330,620,1.5,2,6,1936,0,0,202000,187000,98125,False
2006-02-06,597950,2126049057,Single Family,2006-02-01,387600,0.890625,671382.0,1,9156,2760,0,2.5,4,8,2005,0,0,202000,378000,98103,False
2010-08-27,365000,2126049071,Single Family,2010-08-01,339900,0.781020220588235,467337.0,1,8017,1420,500,1.0,2,7,1941,0,0,196000,222000,98125,False
2008-11-06,350000,2126049074,Single Family,2008-11-01,385800,0.886488970588235,394816.0,1,7803,1320,0,1.0,3,7,1939,0,2,152000,234000,98125,False
2008-03-06,310000,2126049083,Single Family,2008-03-01,415100,0.953814338235294,325011.0,1,6617,1300,0,1.75,2,7,1986,0,0,190000,140000,98125,False
2006-09-14,370000,2126049086,Single Family,2006-09-01,414800,0.953125,388197.0,1,8100,1010,0,1.75,2,7,1949,0,0,196000,219000,98125,False
2011-07-22,322000,2126049096,Single Family,2011-07-01,314100,0.721737132352941,446146.0,1,8290,1460,0,1.0,3,8,1959,0,0,196000,187000,98125,False
2010-05-10,355000,2126049111,Single Family,2010-05-01,347800,0.799172794117647,444209.0,1,8190,1860,760,1.0,3,7,1959,0,0,196000,185000,98125,False
2011-04-11,365000,2126049154,Single Family,2011-04-01,318700,0.732306985294118,498425.0,1,8148,2160,750,2.75,4,7,1978,0,0,196000,235000,98125,False
2006-10-20,430000,2126049212,Single Family,2006-10-01,418300,0.961167279411765,447373.0,1,7200,2010,860,1.75,3,7,1955,0,0,190000,274000,98125,False
2010-10-13,297000,2126049216,Single Family,2010-10-01,334700,0.769071691176471,386180.0,1,8100,1720,0,1.5,4,7,1955,0,0,196000,264000,98125,False
2011-10-18,426000,2126049241,Single Family,2011-10-01,312000,0.716911764705882,594215.0,1,8816,1780,430,1.75,3,8,1949,0,0,196000,276000,98125,False
2008-03-28,540000,2126049246,Single Family,2008-03-01,415100,0.953814338235294,566148.0,1,6383,1740,0,2.5,3,8,2007,0,0,190000,314000,98125,True
2012-05-24,410000,2126049246,Single Family,2012-05-01,318000,0.730698529411765,561107.0,1,6383,1740,0,2.5,3,8,2007,0,0,190000,314000,98125,False
2008-08-11,770000,2126059133,Single Family,2008-08-01,397900,0.914292279411765,842181.0,1,11067,3380,0,2.5,3,10,2003,0,0,158000,663000,98034,False
2008-06-02,419000,2126059200,Single Family,2008-06-01,403200,0.926470588235294,452254.0,1,12605,2170,480,1.5,3,7,1931,0,0,158000,330000,98034,False
2014-09-24,650000,2126059234,Single Family,2014-09-01,405100,0.930836397058823,698297.0,1,10018,5110,1260,3.5,5,10,2003,0,0,151000,737000,98034,False
2008-06-16,475000,2126059254,Single Family,2008-06-01,403200,0.926470588235294,512698.0,1,9150,3140,780,3.0,5,7,1986,0,1,128000,450000,98034,False
2006-04-20,960000,2126069100,Single Family,2006-04-01,396500,0.911075367647059,1053700.0,1,57499,3220,0,2.5,4,10,1998,0,0,272000,562000,98077,False
2010-02-23,382000,2126079048,Single Family,2010-02-01,350900,0.806295955882353,473771.0,1,203352,1240,0,1.75,3,7,1981,0,0,192000,219000,98019,False
2009-07-22,380000,2126079049,Single Family,2009-07-01,354400,0.814338235294118,466637.0,1,203618,1910,0,2.5,3,7,1990,0,0,215000,144000,98019,False
2007-08-13,490000,2126079089,Single Family,2007-08-01,434600,0.998621323529412,490676.0,1,103159,2480,0,3.0,4,7,1994,0,0,132000,289000,98019,False
2011-01-18,380000,2126079089,Single Family,2011-01-01,328100,0.75390625,504041.0,1,103159,2480,0,3.0,4,7,1994,0,0,132000,289000,98019,False
2006-06-12,440000,2126079141,Single Family,2006-06-01,404400,0.929227941176471,473511.0,1,39598,2010,0,2.0,3,7,1990,0,0,102000,252000,98019,False
2006-05-08,505000,2126079148,Single Family,2006-05-01,400600,0.920496323529412,548617.0,1,46173,2570,1260,2.5,4,7,1996,0,0,108000,262000,98019,False
2008-10-01,1320000,2127200020,Single Family,2008-10-01,390600,0.897518382352941,1470722.0,1,5000,2960,690,2.0,3,9,1900,0,0,553000,663000,98109,False
2006-07-06,235000,2129700142,Single Family,2006-07-01,407700,0.936810661764706,250851.0,1,25277,1010,0,1.0,3,5,1961,0,0,124000,108000,98019,False
2014-07-31,201000,2129700142,Single Family,2014-07-01,402000,0.923713235294118,217600.0,1,25277,1010,0,1.0,3,5,1961,0,0,124000,108000,98019,False
